-44.84173787,0.434821627,,
-15.42800554,81.24838701,,
42.11438082,78.23271833,,
12.70064849,-2.580847057,,
-44.84173787,0.434821627,,
-17.97533163,,0.942047212,
-8.770555307,,25.35769089,
22.27721251,,23.73054633,
13.38468878,,-0.701461815,
-17.97533163,,0.942047212,
-21.96984976,,,1.151391037
-16.73152167,,,14.47502524
22.51976507,,,12.41795247
17.66307903,,,-0.925682747
-21.96984976,,,1.151391037
