27989.871,122.701,18.144,212.521
27989.908,130.201,18.207,220.021
27989.908,137.701,18.18,227.32
27990.213,145.201,18.18,234.935
27990.541,152.702,18.211,242.435
27990.715,160.202,18.236,249.658
27990.896,167.702,18.244,256.866
27990.834,175.202,18.243,264.214
27990.648,182.702,18.254,271.869
27990.342,190.202,18.254,279.525
27990.105,197.702,18.277,287.025
27990.16,205.203,18.247,294.673
27990.363,212.703,18.28,302.032
27990.502,220.202,18.316,309.664
27990.664,227.702,18.355,317.283
27990.664,235.202,18.394,324.889
27990.49,242.702,18.439,332.478
27990.293,250.202,18.49,340.049
27990.18,257.703,18.49,347.601
27990.156,265.204,18.433,355.101
27990.156,272.705,18.551,2.588
27990.076,280.205,18.551,10.074
27989.939,287.704,18.496,17.574
27989.887,295.203,18.544,25.121
27989.953,302.703,18.586,32.556
27990.309,310.203,18.586,39.973
27990.898,317.704,18.621,47.473
27991.301,325.205,18.654,54.86
27991.52,332.706,18.627,62.236
27991.346,340.206,18.627,69.871
27990.863,347.706,18.614,77.371
27990.059,355.206,18.606,85.02
27989.313,2.705,18.592,92.673
27989.496,10.206,18.587,100.631
27990.146,17.705,18.587,107.981
27990.813,25.205,18.624,115.481
27991.68,32.704,18.575,123.256
27991.725,40.203,18.598,130.5
27991.602,47.703,18.575,138.116
27991.043,55.203,18.552,145.514
27990.494,62.705,18.52,152.927
27990.252,70.207,18.52,160.357
27990.238,77.709,18.6,167.857
27990.283,85.209,18.647,175.422
27990.24,92.708,18.695,182.934
27990.043,100.206,18.695,190.426
27989.889,107.704,18.695,197.926
27989.969,115.203,18.66,205.426
27990.367,122.703,18.627,212.991
27991.078,130.204,18.595,220.575
27991.939,137.706,18.621,228.174
27992.293,145.208,18.578,235.56
27992.129,152.708,18.578,243.313
27991.314,160.208,18.546,250.814
27990.408,167.708,18.557,258.749
27989.666,175.207,18.558,266.099
27989.355,182.707,18.54,273.445
27989.846,190.207,18.515,280.638
27990.848,197.707,18.492,287.836
27991.734,205.206,18.521,295.189
27992.297,212.705,18.557,302.828
27992.297,220.205,18.557,310.457
27991.889,227.705,18.557,317.957
27991.328,235.205,18.643,325.457
27991.07,242.707,18.643,333.131
27991.07,250.208,18.592,340.631
27991.197,257.708,18.696,348.08
27991.27,265.207,18.696,355.643
27991.234,272.705,18.637,3.143
27991.189,280.204,18.69,10.651
27991.229,287.704,18.69,18.123
27991.414,295.204,18.643,25.623
27991.848,302.705,18.687,33.189
27992.203,310.206,18.729,40.606
27992.385,317.707,18.767,48.007
27992.283,325.207,18.735,55.394
27991.955,332.707,18.789,63.019
27991.434,340.207,18.789,70.248
27991.254,347.706,18.82,77.748
27991.5,355.206,18.82,84.952
27992.246,2.706,18.82,92.452
27992.922,10.206,18.832,99.952
27993.217,17.706,18.832,107.75
27993.217,25.206,18.812,115.25
27992.707,32.706,18.835,122.613
27992.293,40.206,18.89,130.241
27992.008,47.707,18.938,137.971
27992.043,55.208,18.986,145.673
27992.273,62.708,19.018,153.342
27992.516,70.207,18.946,160.909
27992.559,77.705,18.946,168.31
27992.568,85.205,18.946,175.81
27992.582,92.705,18.899,183.31
27992.742,100.205,18.943,190.819
27992.955,107.707,18.943,198.291
27993.168,115.208,18.977,205.791
27993.301,122.709,19.043,213.226
27993.143,130.21,19.075,220.562
27992.734,137.709,19.075,227.965
27992.18,145.209,19.094,235.465
27991.852,152.708,19.065,242.843
27992.025,160.207,19.072,250.608
27992.51,167.708,19.072,257.968
27993.129,175.208,19.071,265.468
27993.625,182.708,19.078,273.116
27993.748,190.208,19.088,280.765
27993.393,197.708,19.088,288.411
27992.672,205.208,19.088,295.911
27992.213,212.709,19.054,303.411
27991.938,220.209,19.054,310.787
27992.02,227.71,19.054,318.287
27992.404,235.21,18.932,325.787
27992.607,242.709,18.932,333.034
27992.805,250.208,18.885,340.534
27992.775,257.707,19.062,347.983
27992.727,265.207,19.175,355.577
27992.756,272.708,19.233,3.1
27992.873,280.209,19.233,10.592
27992.949,287.711,19.138,18.092
27992.977,295.211,19.184,25.684
27992.742,302.711,19.141,33.12
27992.387,310.21,19.1,40.701
27992.07,317.71,19.1,48.298
27991.82,325.209,19.132,55.798
27991.764,332.709,19.103,63.175
27991.938,340.208,19.103,70.808
27992.301,347.709,19.074,78.308
27992.547,355.209,19.074,86.1
27992.547,2.709,19.074,93.6
27992.303,10.209,19.066,101.1
27992.008,17.709,19.066,108.454
27991.508,25.209,19.108,115.954
27991.252,32.71,19.108,123.721
27991.299,40.21,19.08,131.221
27991.42,47.71,19.08,138.609
27991.561,55.21,19.08,146.109
27991.59,62.709,19.114,153.609
27991.547,70.209,19.186,161.175
27991.533,77.709,19.229,168.771
27991.521,85.209,19.229,176.3
27991.537,92.71,19.229,183.8
27991.537,100.21,19.186,191.3
27991.479,107.71,19.145,198.829
27991.373,115.21,19.145,206.377
27991.207,122.709,19.145,213.877
27991.088,130.209,19.145,221.377
27991.088,137.709,19.174,228.877
27991.441,145.209,19.221,236.265
27991.824,152.709,19.27,243.519
27991.998,160.21,19.281,250.624
27991.938,167.71,19.294,257.985
27991.752,175.21,19.3,265.341
27991.752,182.71,19.288,272.548
27991.629,190.21,19.288,279.755
27991.629,197.71,19.288,287.254
27991.797,205.21,19.26,294.754
27992.051,212.71,19.229,302.121
27992.236,220.209,19.195,309.496
27992.398,227.709,19.157,316.882
27992.398,235.208,19.157,324.281
27992.426,242.708,19.157,331.781
27992.338,250.208,19.305,339.281
27992.352,257.709,19.078,346.937
27992.363,265.209,19.019,354.303
27992.363,272.708,18.961,1.788
27992.352,280.208,18.908,9.293
27992.391,287.708,18.955,16.817
27992.285,295.209,18.864,24.274
27992.252,302.708,18.864,31.897
27992.172,310.208,18.905,39.397
27991.992,317.708,18.867,46.802
27991.992,325.207,18.867,54.411
27992.102,332.707,18.867,61.911
27992.391,340.208,18.867,69.411
27992.633,347.708,18.881,76.911
27992.941,355.208,18.888,84.265
27992.941,2.708,18.888,91.616
27992.881,10.208,18.896,99.116
27992.645,17.708,18.909,106.764
27992.645,25.208,18.887,114.407
27992.439,32.708,18.887,121.771
27992.35,40.208,18.887,129.271
27992.391,47.709,18.887,136.771
27992.531,55.208,18.947,144.271
27992.848,62.708,18.912,151.945
27993.023,70.207,18.875,159.375
27993.08,77.706,18.875,166.822
27993.068,85.205,18.783,174.322
27993.098,92.706,18.783,181.792
27993.201,100.207,18.742,189.292
27993.414,107.708,18.704,196.817
27993.494,115.209,18.704,204.36
27993.361,122.71,18.742,211.86
27993.006,130.209,18.742,219.281
27992.6,137.708,18.713,226.781
27992.195,145.207,18.687,234.391
27992.086,152.707,18.667,242.014
27992.434,160.207,18.681,249.648
27992.857,167.707,18.657,257.006
27993.352,175.207,18.65,264.801
27993.602,182.707,18.655,272.604
27993.602,190.207,18.669,280.255
27993.307,197.707,18.669,287.904
27993.084,205.207,18.669,295.404
27992.574,212.708,18.701,302.904
27992.438,220.208,18.736,310.531
27992.273,227.709,18.815,318.146
27992.414,235.209,18.815,325.847
27992.617,242.709,18.815,333.347
27992.793,250.208,18.62,340.847
27992.807,257.707,18.569,348.148
27992.795,265.207,18.458,355.616
27992.809,272.707,18.4,3.093
27992.912,280.207,18.512,10.601
27993.049,287.709,18.563,18.045
27993.209,295.209,18.607,25.498
27993.143,302.71,18.607,32.932
27992.865,310.21,18.566,40.432
27992.639,317.709,18.604,48.031
27992.338,325.209,18.604,55.418
27992.064,332.708,18.604,62.918
27992.123,340.208,18.627,70.418
27992.484,347.708,18.644,77.775
27992.918,355.208,18.637,85.126
27993.416,2.708,18.65,92.778
27993.6,10.208,18.637,99.822
27993.305,17.708,18.623,106.872
27992.861,25.208,18.603,114.226
27992.455,32.709,18.629,121.587
27992.271,40.209,18.629,129.217
27992.393,47.71,18.603,136.717
27992.604,55.209,18.603,144.112
27992.748,62.709,18.603,151.612
27992.814,70.208,18.641,159.112
27992.828,77.708,18.641,166.667
27992.816,85.208,18.686,174.167
27992.828,92.708,18.686,181.682
27992.91,100.209,18.727,189.182
27992.93,107.709,18.727,196.658
27993.01,115.21,18.727,204.158
27992.943,122.71,18.689,211.658
27992.746,130.21,18.657,219.238
27992.473,137.709,18.607,226.834
27992.473,145.209,18.584,234.556
27992.639,152.709,18.584,242.181
27992.986,160.209,18.571,249.681
27993.35,167.709,18.571,257.324
27993.598,175.209,18.572,264.824
27993.66,182.709,18.572,272.477
27993.354,190.209,18.609,279.977
27993,197.709,18.632,287.778
27992.445,205.21,18.661,295.423
27992.291,212.71,18.661,303.061
27992.246,220.21,18.661,310.561
27992.531,227.71,18.581,318.061
27992.635,235.21,18.661,325.356
27992.867,242.709,18.537,333.03
27992.846,250.209,18.629,340.321
27992.816,257.709,18.733,347.924
27992.783,265.209,18.902,355.487
27992.803,272.71,19.016,3.023
27992.826,280.21,18.961,10.507
27992.846,287.711,18.961,18.035
27992.818,295.211,19.057,25.535
27992.619,302.711,18.944,32.905
27992.461,310.21,18.906,40.651
27992.324,317.71,18.834,48.25
27992.576,325.209,18.906,55.976
27993.178,332.71,18.935,63.225
27993.699,340.21,18.912,70.59
27994.242,347.711,18.912,78.233
27994.428,355.211,18.912,85.733
27994.242,2.711,18.905,93.233
27993.752,10.211,18.911,100.884
27993.338,17.711,18.911,108.68
27993.063,25.212,18.911,116.18
27992.961,32.712,18.885,123.68
27993.098,40.212,18.837,131.054
27993.221,47.712,18.837,138.326
27993.395,55.211,18.837,145.826
27993.482,62.711,18.872,153.326
27993.504,70.211,18.912,160.894
27993.49,77.71,18.828,168.443
27993.439,85.211,18.875,175.882
27993.463,92.712,18.875,183.393
27993.484,100.213,18.834,190.893
27993.484,107.713,18.834,198.422
27993.326,115.213,18.799,205.922
27993.061,122.712,18.764,213.488
27992.902,130.211,18.735,221.072
27992.949,137.711,18.757,228.673
27993.049,145.211,18.78,236.058
27993.215,152.711,18.764,243.432
27993.504,160.211,18.753,251.068
27993.807,167.712,18.745,258.712
27994.055,175.212,18.744,266.362
27994.117,182.712,18.751,273.71
27993.994,190.212,18.732,281.362
27993.76,197.712,18.732,288.712
27993.648,205.212,18.732,296.212
27993.547,212.712,18.767,303.712
27993.777,220.212,18.732,311.339
27993.98,227.712,18.77,318.724
27994.367,235.211,18.729,326.325
27994.453,242.71,18.808,333.74
27994.453,250.21,18.858,341.375
27994.41,257.71,18.914,348.923
27994.371,265.21,18.855,356.452
27994.389,272.711,18.739,3.943
27994.4,280.212,18.686,11.464
27994.264,287.712,18.635,18.994
27994.076,295.211,18.635,26.544
27994.043,302.71,18.794,34.044
27993.965,310.21,18.794,41.204
27994.055,317.71,18.794,48.704
27994.055,325.21,18.689,56.204
27994.328,332.71,18.689,64.084
27994.676,340.21,18.689,71.584
27994.979,347.711,18.672,79.084
27995.162,355.211,18.68,86.734
27995.039,2.711,18.673,94.082
27994.916,10.211,18.673,101.886
27994.68,17.711,18.687,109.386
27994.625,25.211,18.707,117.03
27994.779,32.711,18.707,124.665
27994.916,40.211,18.73,132.165
27995.078,47.711,18.785,139.778
27995.184,55.21,18.753,147.473
27995.213,62.71,18.718,154.892
27995.125,70.21,18.718,162.327
27995.082,77.71,18.803,169.827
27995.076,85.211,18.756,177.381
27995.08,92.711,18.853,184.874
27995.092,100.211,18.853,192.348
27995.092,107.711,18.853,199.848
27995.117,115.211,18.926,207.348
27995.25,122.711,18.961,214.71
27995.367,130.211,18.989,222.125
27995.457,137.712,19.043,229.525
27995.508,145.212,19.069,236.798
27995.508,152.712,19.085,244.173
27995.449,160.212,19.085,251.54
27995.389,167.712,19.093,259.04
27995.451,175.212,19.094,266.394
27995.326,182.712,19.094,273.746
27995.449,190.212,19.078,281.246
27995.508,197.712,19.078,288.6
27995.508,205.212,19.078,296.1
27995.508,212.712,19.012,303.6
27995.369,220.212,19.046,310.852
27995.369,227.712,19.046,318.464
27995.369,235.212,19.046,325.964
27995.398,242.712,19.09,333.464
27995.465,250.212,19.142,341.03
27995.508,257.712,19.034,348.579
27995.518,265.211,19.034,356.02
27995.535,272.711,19.148,3.52
27995.639,280.212,19.256,11.002
27995.832,287.713,19.256,18.445
27995.965,295.214,19.117,25.945
27996.031,302.715,19.074,33.64
27995.953,310.215,19.151,41.222
27995.637,317.715,19.223,48.527
27995.586,325.214,19.288,55.806
27995.313,332.714,19.26,63.063
27995.545,340.214,19.282,70.694
27995.666,347.714,19.269,78.055
27995.666,355.214,19.262,85.699
27995.916,2.714,19.263,93.346
27995.916,10.214,19.259,100.699
27996.092,17.714,19.235,108.054
27995.926,25.214,19.235,115.274
27995.875,32.714,19.212,122.774
27995.967,40.214,19.238,130.149
27996.129,47.714,19.162,137.762
27996.234,55.213,19.108,144.963
27996.205,62.713,19.108,152.292
27996.248,70.213,18.995,159.792
27996.178,77.713,18.995,167.136
27996.166,85.214,18.995,174.636
27996.17,92.714,18.946,182.136
27996.229,100.214,19.126,189.642
27996.248,107.715,19.204,197.042
27996.195,115.215,19.166,204.455
27996.096,122.714,19.132,212.017
27995.979,130.214,19.132,219.595
27995.797,137.714,19.056,227.095
27995.646,145.213,19.03,234.924
27995.756,152.713,19.03,242.547
27996.047,160.213,19.054,250.047
27996.289,167.714,19.042,257.266
27996.412,175.214,19.042,265.058
27996.352,182.714,19.042,272.558
27996.105,190.214,19.059,280.058
27995.871,197.714,19.036,287.706
27995.537,205.214,19.036,295.063
27995.436,212.714,19.036,302.563
27995.574,220.214,19.036,310.063
27995.656,227.714,19.036,317.563
27995.762,235.214,19.077,325.063
27995.848,242.714,19.077,332.648
27995.914,250.213,18.927,340.148
27995.9,257.713,18.927,347.495
27995.879,265.213,18.818,354.995
27995.883,272.714,18.649,2.469
27995.883,280.214,18.538,9.988
27995.939,287.714,18.589,17.541
27995.939,295.214,18.732,24.995
27995.742,302.714,18.69,32.303
27995.543,310.213,18.575,39.884
27995.543,317.713,18.537,47.679
27995.393,325.213,18.501,55.292
27995.611,332.713,18.53,62.919
27995.553,340.213,18.507,70.282
27995.734,347.713,18.538,77.927
27995.982,355.213,18.534,85.126
27996.232,2.713,18.532,92.78
27996.477,10.213,18.532,100.433
27996.121,17.713,18.557,107.933
27996.066,25.213,18.557,115.725
27995.912,32.713,18.606,123.225
27995.729,40.213,18.58,130.98
27995.77,47.714,18.58,138.365
27995.805,55.214,18.606,145.865
27995.893,62.714,18.606,153.451
27995.936,70.213,18.641,160.951
27995.965,77.713,18.597,168.5
27995.953,85.213,18.644,175.97
27995.969,92.713,18.597,183.48
27995.969,100.214,18.372,190.99
27996.027,107.714,18.291,198.637
27996.053,115.214,18.291,206.237
27996.086,122.714,18.291,213.737
27996.008,130.214,18.261,221.237
27996.053,137.714,18.341,228.84
27996.205,145.214,18.341,235.989
27996.369,152.714,18.361,243.489
27996.369,160.214,18.361,250.851
27996.127,167.714,18.374,258.351
27995.816,175.214,18.374,265.548
27995.568,182.714,18.361,273.048
27995.506,190.214,18.344,280.238
27995.742,197.714,18.368,287.586
27996.295,205.214,18.368,295.233
27996.805,212.714,18.368,302.733
27996.805,220.213,18.368,310.233
27996.725,227.713,18.368,317.733
27996.443,235.213,18.368,325.233
27996.24,242.714,18.322,332.733
27996.021,250.215,18.422,340.162
27995.965,257.716,18.322,347.767
27995.965,265.216,18.377,355.201
27995.953,272.716,18.431,2.714
27995.906,280.216,18.486,10.207
27995.789,287.715,18.435,17.68
27995.736,295.215,18.29,25.227
27995.869,302.715,18.29,32.925
27996.262,310.215,18.407,40.425
27996.625,317.716,18.445,47.625
27996.877,325.217,18.413,55.011
27996.549,332.717,18.357,62.637
27996.143,340.217,18.38,70.412
27995.477,347.716,18.363,77.767
27995.168,355.216,18.386,85.418
27994.732,2.716,18.386,92.455
27994.793,10.216,18.386,99.955
27995.502,17.716,18.372,107.455
27995.945,25.216,18.396,114.808
27996.301,32.715,18.396,122.448
27996.301,40.215,18.422,129.948
27996.018,47.715,18.445,137.566
27995.666,55.215,18.475,145.17
27995.463,62.716,18.51,152.758
27995.396,70.217,18.591,160.328
27995.41,77.717,18.591,167.931
27995.422,85.217,18.641,175.431
27995.4,92.717,18.689,182.943
27995.354,100.216,18.727,190.435
27995.295,107.716,18.727,197.908
27995.348,115.215,18.727,205.408
27995.414,122.716,18.727,212.908
27995.609,130.216,18.756,220.408
27995.836,137.716,18.756,227.81
27995.584,145.217,18.733,235.31
27995.201,152.716,18.733,242.934
27994.912,160.216,18.733,250.434
27995.094,167.716,18.744,257.934
27995.094,175.216,18.742,265.287
27995.654,182.716,18.742,272.937
27996.021,190.216,18.718,280.437
27995.963,197.716,18.718,287.64
27995.906,205.216,18.663,295.14
27995.449,212.716,18.695,302.365
27995.266,220.216,18.627,309.993
27995.307,227.717,18.627,317.26
27995.482,235.217,18.547,324.76
27995.541,242.716,18.547,332.084
27995.672,250.216,18.547,339.584
27995.701,257.715,18.699,347.084
27995.717,265.215,18.699,354.685
27995.73,272.714,18.699,2.185
27995.752,280.215,18.595,9.685
27995.811,287.715,18.595,17.237
27995.891,295.216,18.687,24.737
27995.891,302.716,18.773,32.11
27995.771,310.216,18.773,39.449
27995.547,317.716,18.735,46.949
27995.547,325.215,18.735,54.56
27995.656,332.715,18.735,62.06
27995.715,340.215,18.692,69.56
27995.836,347.715,18.692,77.344
27995.773,355.215,18.692,84.844
27995.648,2.715,18.693,92.344
27995.588,10.215,18.692,99.692
27995.35,17.715,18.692,107.043
27995.35,25.216,18.632,114.543
27995.555,32.716,18.583,121.628
27995.83,40.215,18.557,128.869
27996.072,47.715,18.534,136.25
27996.213,55.214,18.534,143.644
27996.186,62.714,18.534,151.144
27996.186,70.214,18.492,158.644
27996.172,77.714,18.537,166.088
27996.178,85.214,18.486,173.625
27996.178,92.714,18.438,181.108
27996.178,100.214,18.479,188.611
27996.197,107.714,18.518,196.088
27996.17,115.214,18.518,203.545
27996.203,122.714,18.554,211.045
27996.203,130.214,18.586,218.467
27995.932,137.714,18.557,225.872
27996.082,145.214,18.58,233.482
27996.027,152.714,18.518,240.859
27996.027,160.214,18.504,248.894
27995.906,167.714,18.493,256.537
27995.906,175.214,18.5,264.186
27995.471,182.714,18.512,271.381
27994.98,190.214,18.537,279.188
27995.039,197.714,18.513,286.99
27994.873,205.214,18.569,294.343
27995.027,212.714,18.569,302.122
27995.211,220.214,18.675,309.622
27995.373,227.713,18.601,317.474
27995.408,235.213,18.601,324.767
27995.438,242.713,18.693,332.267
27995.438,250.213,18.643,339.909
27995.451,257.713,18.643,347.356
27995.451,265.213,18.643,354.856
27995.441,272.713,18.699,2.356
27995.441,280.212,18.859,9.85
27995.402,287.712,18.859,17.273
27995.377,295.212,18.859,24.773
27995.41,302.712,18.859,32.273
27995.568,310.212,18.859,39.773
27995.748,317.712,18.859,47.273
27995.799,325.213,18.891,54.773
27995.744,332.713,18.946,62.15
27995.629,340.213,18.965,69.384
27995.387,347.713,18.952,76.744
27995.264,355.213,18.952,84.39
27995.326,2.713,18.956,91.89
27995.326,10.213,18.958,99.24
27995.68,17.713,18.971,106.888
27996.012,25.212,19.007,114.531
27996.166,32.712,19.007,122.304
27996.166,40.212,19.007,129.804
27995.922,47.712,19.03,137.304
27995.676,55.212,19.03,144.905
27995.676,62.713,18.995,152.405
27995.633,70.213,18.958,159.836
27995.746,77.713,18.873,167.284
27995.791,85.212,18.826,174.717
27995.766,92.711,18.782,182.203
27995.707,100.21,18.782,189.709
27995.746,107.71,18.782,197.209
27995.984,115.21,18.782,204.709
27996.35,122.711,18.782,212.209
27996.705,130.212,18.721,219.709
27997.021,137.713,18.695,227.404
27996.971,145.214,18.672,235.016
27996.643,152.714,18.713,242.641
27996.236,160.213,18.703,249.736
27995.994,167.713,18.695,257.379
27996.305,175.213,18.69,265.027
27996.988,182.713,18.678,272.679
27998.029,190.213,18.646,279.875
27998.502,197.712,18.626,286.923
27998.777,205.212,18.571,294.277
27998.676,212.712,18.509,301.498
27998.355,220.212,18.435,308.736
27997.949,227.713,18.47,315.995
27997.703,235.213,18.47,323.602
27997.762,242.714,18.335,331.102
27997.828,250.214,18.287,338.378
27997.955,257.714,18.232,345.82
27997.982,265.212,18.29,353.282
27997.982,272.712,18.351,0.801
27998.039,280.212,18.351,8.298
27998.273,287.712,18.351,15.798
27998.672,295.214,18.302,23.298
27999.07,302.716,18.402,30.86
27998.992,310.217,18.36,38.201
27998.766,317.717,18.399,45.797
27998.262,325.216,18.399,53.186
27997.824,332.716,18.343,60.686
27997.883,340.215,18.343,68.456
27998.428,347.715,18.343,75.956
27998.984,355.215,18.357,83.456
27999.73,2.715,18.357,90.803
28000.221,10.215,18.357,98.303
28000.104,17.715,18.343,105.803
27999.715,25.215,18.322,113.153
27999.154,32.716,18.346,120.511
27998.879,40.216,18.346,128.144
27998.797,47.717,18.346,135.644
27998.973,55.217,18.29,143.144
27999.088,62.717,18.29,150.457
27999.088,70.216,18.371,157.957
27998.975,77.716,18.371,165.574
27998.93,85.217,18.371,173.074
27998.965,92.718,18.416,180.574
27999.094,100.22,18.416,188.072
27999.152,107.721,18.458,195.572
27999.152,115.221,18.496,203.031
27998.986,122.721,18.496,210.471
27998.867,130.221,18.526,217.971
27998.914,137.72,18.581,225.376
27999.064,145.221,18.581,232.659
27999.557,152.721,18.601,240.159
27999.963,160.221,18.626,247.526
28000.326,167.722,18.634,254.745
28000.203,175.222,18.638,262.098
27999.768,182.722,18.65,270.051
27999.156,190.222,18.669,277.856
27998.801,197.722,18.689,285.657
27998.744,205.222,18.689,293.304
27999,212.722,18.718,300.804
27999.367,220.222,18.753,308.434
27999.611,227.721,18.753,316.053
27999.611,235.221,18.832,323.553
27999.322,242.721,18.917,331.232
27999.037,250.222,18.964,338.877
27998.783,257.723,18.964,346.431
27998.723,265.226,19.022,353.931
27998.73,272.727,18.908,1.447
27998.65,280.227,18.852,8.954
27998.418,287.726,18.805,16.478
27998.045,295.225,18.681,24.021
27997.877,302.723,18.458,31.707
27998.313,310.223,18.458,39.611
27998.764,317.724,18.419,47.111
27999.42,325.225,18.419,54.724
28000.021,332.726,18.445,62.224
27999.789,340.226,18.445,69.588
27998.943,347.726,18.459,77.088
27998.262,355.226,18.445,84.438
27997.576,2.726,18.441,92.091
27997.393,10.226,18.441,99.745
27997.629,17.726,18.441,106.941
27998.129,25.226,18.461,114.441
27998.588,32.725,18.487,122.081
27998.816,40.225,18.513,129.711
27998.736,47.724,18.569,137.33
27998.455,55.224,18.657,145.037
27998.051,62.725,18.657,152.798
27997.789,70.227,18.615,160.298
27997.676,77.728,18.615,167.746
27997.66,85.229,18.571,175.246
27997.65,92.73,18.618,182.734
27997.535,100.229,18.577,190.227
27997.477,107.728,18.535,197.754
27997.396,115.228,18.461,205.3
27997.563,122.727,18.425,212.932
